Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits,,Obs Coeff,Unabs Coeff,Ratio Coeff,Unabsorbed Flux,Unabsorbed Flux Error
264.729,0.843,1.64E-08,2.34E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.74E-08,2.48E-09
265.927,0.517,2.42E-08,3.18E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.57E-08,3.37E-09
267.178,0.658,2.14E-08,2.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.27E-08,3.00E-09
268.402,0.628,2.08E-08,2.79E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.21E-08,2.96E-09
269.67,0.622,2.16E-08,2.92E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.29E-08,3.10E-09
270.884,0.619,2.42E-08,3.20E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.57E-08,3.40E-09
271.881,0.517,2.37E-08,3.17E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.52E-08,3.36E-09
272.991,0.515,2.37E-08,3.10E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.51E-08,3.29E-09
274.288,0.681,1.69E-08,2.28E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.80E-08,2.42E-09
275.875,0.72,2.00E-08,2.75E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.12E-08,2.92E-09
277.156,0.716,1.79E-08,2.41E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.91E-08,2.56E-09
278.56,0.659,2.08E-08,2.79E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.21E-08,2.97E-09
279.748,0.587,2.16E-08,2.81E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.29E-08,2.98E-09
281.306,0.896,1.49E-08,1.96E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.58E-08,2.09E-09
282.937,0.738,1.72E-08,2.36E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.83E-08,2.50E-09
284.287,0.592,2.45E-08,3.18E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.60E-08,3.38E-09
285.56,0.767,1.93E-08,2.50E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.05E-08,2.66E-09
286.919,0.729,2.16E-08,2.76E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.30E-08,2.94E-09
288.331,0.878,1.58E-08,2.15E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.67E-08,2.29E-09
289.705,0.617,2.08E-08,2.70E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.21E-08,2.86E-09
291.116,0.733,1.59E-08,2.05E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.69E-08,2.18E-09
291.8782,0.3103,1.64E-08,2.05E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.74E-08,2.17E-09
292.5346,0.3369,1.69E-08,2.09E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.80E-08,2.22E-09
293.0904,0.2771,1.92E-08,2.39E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.03E-08,2.54E-09
293.6507,0.2983,1.78E-08,2.16E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.89E-08,2.29E-09
294.2807,0.3287,1.53E-08,1.93E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.62E-08,2.05E-09
294.8924,0.2715,1.84E-08,2.32E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.95E-08,2.46E-09
295.4872,0.3094,1.88E-08,2.33E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.99E-08,2.47E-09
296.061,0.3245,1.54E-08,2.04E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.64E-08,2.16E-09
296.7249,0.348,1.59E-08,1.99E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.69E-08,2.11E-09
297.351,0.3264,1.63E-08,2.04E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.73E-08,2.16E-09
297.9956,0.3377,1.47E-08,1.88E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.57E-08,2.00E-09
298.655,0.3086,1.74E-08,2.15E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.85E-08,2.29E-09
299.2272,0.283,2.03E-08,2.54E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.15E-08,2.69E-09
299.7632,0.3102,1.66E-08,2.05E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.76E-08,2.18E-09
300.3239,0.2429,1.99E-08,2.52E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.11E-08,2.67E-09
300.8288,0.2336,2.45E-08,2.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.60E-08,3.00E-09
301.3538,0.2551,2.02E-08,2.53E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.15E-08,2.69E-09
301.9296,0.3203,1.78E-08,2.27E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.89E-08,2.41E-09
302.4148,0.2344,2.31E-08,2.69E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.45E-08,2.85E-09
302.9921,0.2886,1.87E-08,2.39E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.98E-08,2.54E-09
303.5463,0.2913,1.91E-08,2.46E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.03E-08,2.61E-09
304.0763,0.2858,1.80E-08,2.27E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.91E-08,2.41E-09
304.6979,0.3292,1.61E-08,2.03E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.70E-08,2.15E-09
305.2613,0.2449,2.06E-08,2.56E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.18E-08,2.71E-09
305.8671,0.3295,1.43E-08,1.82E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.52E-08,1.93E-09
306.5337,0.2738,1.98E-08,2.59E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.11E-08,2.75E-09
307.1122,0.3416,1.56E-08,1.95E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.66E-08,2.07E-09
307.7107,0.2676,2.44E-08,2.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.59E-08,3.00E-09
308.291,0.3409,1.66E-08,2.11E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.76E-08,2.24E-09
308.8116,0.2388,2.49E-08,2.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.64E-08,3.00E-09
309.3359,0.2614,2.01E-08,2.49E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.14E-08,2.64E-09
309.9145,0.3151,1.61E-08,1.99E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.71E-08,2.12E-09
310.479,0.2249,1.99E-08,2.46E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.11E-08,2.61E-09
311.0342,0.2482,2.37E-08,2.78E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.52E-08,2.95E-09
311.5754,0.2841,2.01E-08,2.48E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.13E-08,2.63E-09
312.1728,0.3549,1.43E-08,1.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.52E-08,1.94E-09
312.8479,0.3095,1.61E-08,2.08E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.71E-08,2.21E-09
313.5514,0.3832,1.38E-08,1.72E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.47E-08,1.83E-09
314.159,0.2417,1.81E-08,2.29E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.92E-08,2.43E-09
314.8233,0.3403,1.47E-08,1.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.56E-08,1.95E-09
315.492,0.3044,1.70E-08,2.19E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.80E-08,2.32E-09
316.0411,0.2593,1.72E-08,2.24E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.83E-08,2.38E-09
316.6692,0.3074,1.78E-08,2.25E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.89E-08,2.38E-09
317.2413,0.3031,1.55E-08,2.00E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.65E-08,2.13E-09
317.9307,0.3431,1.54E-08,1.96E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.63E-08,2.08E-09
318.5656,0.3161,1.51E-08,1.89E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.61E-08,2.01E-09
319.2882,0.3556,1.41E-08,1.76E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.49E-08,1.86E-09
320.0156,0.3482,1.58E-08,1.97E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.68E-08,2.09E-09
320.6616,0.3395,1.37E-08,1.77E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.46E-08,1.88E-09
321.4326,0.3774,1.48E-08,1.89E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.58E-08,2.01E-09
322.0638,0.3237,1.66E-08,2.10E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.77E-08,2.23E-09
322.7076,0.352,1.45E-08,1.85E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.54E-08,1.96E-09
323.4085,0.3518,1.53E-08,1.97E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.62E-08,2.09E-09
324.0954,0.3769,1.42E-08,1.79E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.51E-08,1.91E-09
324.8006,0.3545,1.43E-08,1.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.52E-08,1.94E-09
325.5095,0.3481,1.32E-08,1.66E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.40E-08,1.77E-09
326.3342,0.3883,1.44E-08,1.88E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.53E-08,2.00E-09
326.9269,0.2835,1.98E-08,2.46E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.10E-08,2.61E-09
327.482,0.3049,1.67E-08,2.15E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.77E-08,2.29E-09
328.1913,0.4058,1.29E-08,1.64E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.37E-08,1.74E-09
328.916,0.3352,1.59E-08,2.04E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.68E-08,2.17E-09
329.5032,0.2819,1.90E-08,2.32E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.01E-08,2.46E-09
330.1354,0.3555,1.56E-08,1.91E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.66E-08,2.03E-09
330.8792,0.4214,1.33E-08,1.66E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.41E-08,1.77E-09
331.5645,0.3239,1.57E-08,1.96E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.66E-08,2.08E-09
332.2827,0.3767,1.49E-08,1.90E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.58E-08,2.02E-09
333.0034,0.4107,1.38E-08,1.78E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.47E-08,1.89E-09
333.7322,0.4047,1.37E-08,1.73E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.45E-08,1.84E-09
334.4529,0.3711,1.31E-08,1.67E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.39E-08,1.78E-09
335.2482,0.3888,1.30E-08,1.68E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.38E-08,1.78E-09
336.0064,0.3696,1.49E-08,1.90E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.58E-08,2.02E-09
336.6085,0.2867,1.73E-08,2.11E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.83E-08,2.24E-09
337.2696,0.3376,1.65E-08,2.06E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.75E-08,2.19E-09
337.8944,0.3343,1.52E-08,1.90E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.61E-08,2.02E-09
338.5736,0.3321,1.63E-08,2.11E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.74E-08,2.24E-09
339.2041,0.3453,1.50E-08,1.95E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.59E-08,2.07E-09
339.9329,0.4051,1.42E-08,1.80E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.51E-08,1.91E-09
340.5566,0.3083,1.61E-08,2.10E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.71E-08,2.23E-09
341.172,0.3028,1.44E-08,1.86E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.53E-08,1.98E-09
341.8988,0.3304,1.64E-08,2.08E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.75E-08,2.20E-09
342.4817,0.2889,1.76E-08,2.17E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.87E-08,2.31E-09
343.16,0.3729,1.46E-08,1.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.55E-08,1.94E-09
343.8803,0.3851,1.34E-08,1.66E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.43E-08,1.76E-09
344.6214,0.3487,1.53E-08,1.87E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.62E-08,1.99E-09
345.3075,0.3463,1.44E-08,1.88E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.53E-08,2.00E-09
346.0147,0.3507,1.46E-08,1.84E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.55E-08,1.96E-09
346.7069,0.3385,1.50E-08,1.88E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.60E-08,1.99E-09
347.4169,0.3581,1.47E-08,1.84E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.56E-08,1.95E-09
348.0457,0.2806,1.71E-08,2.13E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.81E-08,2.26E-09
348.6928,0.3193,1.72E-08,2.13E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.83E-08,2.26E-09
349.2743,0.2923,1.88E-08,2.32E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.00E-08,2.47E-09
349.9296,0.3907,1.55E-08,1.96E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.65E-08,2.08E-09
350.5342,0.3317,1.42E-08,1.77E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.50E-08,1.88E-09
351.2648,0.3294,1.61E-08,2.06E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.71E-08,2.18E-09
351.8927,0.3238,1.56E-08,1.94E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.65E-08,2.06E-09
352.5478,0.3118,1.47E-08,1.88E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.56E-08,1.99E-09
353.2322,0.3023,1.74E-08,2.32E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.85E-08,2.47E-09
353.8317,0.3361,1.74E-08,2.11E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.84E-08,2.24E-09
354.4757,0.3627,1.47E-08,1.89E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.56E-08,2.01E-09
355.1923,0.389,1.41E-08,1.75E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.50E-08,1.86E-09
355.9471,0.3984,1.42E-08,1.78E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.51E-08,1.89E-09
356.5769,0.2845,1.92E-08,2.39E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,2.04E-08,2.54E-09
357.1557,0.3153,1.65E-08,2.06E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.76E-08,2.19E-09
357.8151,0.3396,1.66E-08,2.14E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.76E-08,2.27E-09
358.4357,0.3428,1.46E-08,1.85E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.55E-08,1.96E-09
359.1225,0.318,1.85E-08,2.30E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.96E-08,2.45E-09
359.6591,0.2852,1.59E-08,1.98E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.69E-08,2.10E-09
360.3469,0.3112,1.74E-08,2.19E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.85E-08,2.33E-09
361.0109,0.3757,1.55E-08,1.92E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.65E-08,2.03E-09
361.6741,0.3557,1.37E-08,1.71E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.45E-08,1.82E-09
362.4661,0.3809,1.40E-08,1.71E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.48E-08,1.82E-09
363.2605,0.4049,1.16E-08,1.48E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.24E-08,1.58E-09
364.0494,0.3061,1.67E-08,2.13E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.78E-08,2.27E-09
364.8071,0.4464,1.23E-08,1.57E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.31E-08,1.67E-09
365.5563,0.3576,1.50E-08,1.88E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.60E-08,1.99E-09
366.3695,0.4716,1.18E-08,1.50E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.25E-08,1.59E-09
367.1974,0.4295,1.22E-08,1.52E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.30E-08,1.62E-09
368.0351,0.4168,1.21E-08,1.55E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.29E-08,1.64E-09
368.8995,0.4414,1.23E-08,1.55E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.31E-08,1.65E-09
369.7118,0.4176,1.08E-08,1.39E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.15E-08,1.48E-09
370.6059,0.3758,1.34E-08,1.64E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.43E-08,1.74E-09
371.4375,0.4229,1.13E-08,1.44E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.20E-08,1.53E-09
372.2645,0.3461,1.68E-08,2.07E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.78E-08,2.20E-09
373.0031,0.4601,1.11E-08,1.42E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.18E-08,1.51E-09
373.8498,0.3907,1.25E-08,1.56E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.33E-08,1.66E-09
374.7138,0.4255,1.26E-08,1.63E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.34E-08,1.73E-09
375.5126,0.4219,1.16E-08,1.45E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.23E-08,1.54E-09
376.4067,0.423,1.28E-08,1.58E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.36E-08,1.68E-09
377.2546,0.4525,1.19E-08,1.48E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.26E-08,1.57E-09
378.0926,0.4169,1.48E-08,1.83E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.57E-08,1.94E-09
378.894,0.514,9.92E-09,1.29E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.05E-08,1.37E-09
379.7854,0.3965,1.35E-08,1.69E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.44E-08,1.79E-09
380.5504,0.3964,1.28E-08,1.63E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.36E-08,1.73E-09
381.3697,0.4204,1.22E-08,1.57E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.30E-08,1.67E-09
382.1644,0.3878,1.28E-08,1.63E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.36E-08,1.73E-09
382.9745,0.4009,1.18E-08,1.51E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.25E-08,1.60E-09
383.9343,0.4996,1.10E-08,1.36E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.17E-08,1.45E-09
384.8726,0.4914,1.09E-08,1.37E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.16E-08,1.45E-09
385.851,0.523,9.74E-09,1.26E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.03E-08,1.33E-09
386.7565,0.3934,1.20E-08,1.54E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.28E-08,1.63E-09
387.6771,0.4689,1.09E-08,1.34E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.15E-08,1.42E-09
388.6343,0.46,1.15E-08,1.47E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.23E-08,1.56E-09
389.4845,0.4206,1.18E-08,1.49E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.25E-08,1.58E-09
390.3681,0.4272,1.03E-08,1.31E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.09E-08,1.39E-09
391.3551,0.4143,1.17E-08,1.51E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.25E-08,1.61E-09
392.2321,0.423,1.09E-08,1.45E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.15E-08,1.54E-09
393.2092,0.4875,1.12E-08,1.41E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.19E-08,1.50E-09
394.0453,0.3895,1.17E-08,1.50E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.25E-08,1.59E-09
394.997,0.4659,1.14E-08,1.45E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.21E-08,1.54E-09
395.9173,0.4859,1.16E-08,1.48E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.24E-08,1.58E-09
396.6645,0.3507,1.46E-08,1.85E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.55E-08,1.96E-09
397.498,0.476,1.02E-08,1.27E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.08E-08,1.35E-09
398.4793,0.4309,1.36E-08,1.70E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.44E-08,1.80E-09
399.1529,0.343,1.65E-08,2.06E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.75E-08,2.19E-09
399.8198,0.3837,1.27E-08,1.55E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.35E-08,1.64E-09
400.7084,0.4432,1.22E-08,1.48E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.30E-08,1.57E-09
401.5306,0.3918,1.33E-08,1.64E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.41E-08,1.75E-09
402.3874,0.4658,1.13E-08,1.44E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.20E-08,1.53E-09
403.3098,0.488,1.05E-08,1.33E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.12E-08,1.41E-09
404.2298,0.4277,1.24E-08,1.55E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.32E-08,1.64E-09
405.0933,0.4568,1.08E-08,1.32E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.14E-08,1.40E-09
405.9998,0.3812,1.30E-08,1.67E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.38E-08,1.77E-09
406.9227,0.5267,1.10E-08,1.38E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.17E-08,1.46E-09
407.7736,0.4417,1.12E-08,1.44E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.19E-08,1.53E-09
408.5849,0.3528,1.61E-08,1.95E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.71E-08,2.07E-09
409.2829,0.3872,1.38E-08,1.72E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.46E-08,1.83E-09
410.0337,0.3855,1.30E-08,1.59E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.38E-08,1.69E-09
410.8295,0.37,1.32E-08,1.70E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.40E-08,1.80E-09
411.592,0.3638,1.40E-08,1.81E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.49E-08,1.92E-09
412.3212,0.3707,1.38E-08,1.78E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.46E-08,1.89E-09
413.1793,0.4958,1.17E-08,1.44E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.24E-08,1.53E-09
414.155,0.575,9.06E-09,1.16E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,9.62E-09,1.23E-09
415.1173,0.411,1.23E-08,1.54E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.31E-08,1.63E-09
416.161,0.611,8.78E-09,1.16E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,9.32E-09,1.23E-09
417.225,0.544,8.81E-09,1.20E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,9.36E-09,1.28E-09
418.2736,0.4948,1.09E-08,1.36E-09,1,Integrated,cgs,,2.04E-08,2.17E-08,1.06E+00,1.16E-08,1.44E-09
