Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits
163990.988,,,seconds,2.24E-10,5.00E-11,5.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164049.283,,,seconds,1.76E-10,3.93E-11,3.93E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164125.506,,,seconds,1.59E-10,3.55E-11,3.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164186.184,,,seconds,2.85E-10,6.49E-11,6.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164254.006,,,seconds,1.32E-10,3.11E-11,3.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164316.231,,,seconds,2.98E-10,6.60E-11,6.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164376.883,,,seconds,1.64E-10,3.64E-11,3.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164456.097,,,seconds,1.72E-10,3.97E-11,3.97E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164518.529,,,seconds,1.90E-10,4.24E-11,4.24E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164578.455,,,seconds,2.60E-10,6.15E-11,6.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164622.333,,,seconds,2.13E-10,5.02E-11,5.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164679.375,,,seconds,2.33E-10,5.21E-11,5.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164733.658,,,seconds,1.74E-10,4.10E-11,4.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164799.601,,,seconds,2.52E-10,5.74E-11,5.74E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164860.277,,,seconds,1.46E-10,3.44E-11,3.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
164935.498,,,seconds,1.87E-10,4.26E-11,4.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
165000.062,,,seconds,2.21E-10,4.94E-11,4.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
165044.943,,,seconds,2.53E-10,5.77E-11,5.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
165102.862,,,seconds,1.67E-10,3.88E-11,3.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
165202.964,,,seconds,1.79E-10,2.97E-11,2.97E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
168684.093,,,seconds,1.91E-10,4.44E-11,4.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
168746.401,,,seconds,3.25E-10,7.41E-11,7.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
168816.731,,,seconds,2.27E-10,5.08E-11,5.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
168879.414,,,seconds,2.30E-10,5.23E-11,5.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
168938.587,,,seconds,3.94E-10,8.80E-11,8.80E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
168996.004,,,seconds,2.29E-10,5.33E-11,5.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169066.21,,,seconds,2.68E-10,6.23E-11,6.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169137.12,,,seconds,2.01E-10,4.35E-11,4.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169219.407,,,seconds,2.57E-10,5.97E-11,5.97E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169303.878,,,seconds,1.76E-10,3.97E-11,3.97E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169376.115,,,seconds,2.72E-10,6.44E-11,6.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169438.678,,,seconds,2.61E-10,5.81E-11,5.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169513.515,,,seconds,1.94E-10,4.42E-11,4.42E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169580.712,,,seconds,2.25E-10,5.23E-11,5.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169640.262,,,seconds,3.57E-10,8.13E-11,8.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169711.217,,,seconds,1.77E-10,4.11E-11,4.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169781.705,,,seconds,3.50E-10,7.93E-11,7.93E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169836.268,,,seconds,2.65E-10,5.77E-11,5.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169916.328,,,seconds,1.99E-10,4.31E-11,4.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
169994.826,,,seconds,2.25E-10,5.01E-11,5.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
170079.598,,,seconds,2.19E-10,4.49E-11,4.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174503.921,,,seconds,1.70E-10,3.96E-11,3.96E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174539.65,,,seconds,1.29E-10,3.07E-11,3.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174577.808,,,seconds,1.96E-10,4.33E-11,4.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174619.097,,,seconds,1.16E-10,2.58E-11,2.58E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174660.527,,,seconds,1.37E-10,3.11E-11,3.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174694.958,,,seconds,2.33E-10,4.83E-11,4.83E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174716.166,,,seconds,2.41E-10,5.38E-11,5.38E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
174756.411,,,seconds,1.71E-10,2.83E-11,2.83E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
215929.359,,,seconds,1.21E-10,2.68E-11,2.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
215995.718,,,seconds,1.41E-10,2.44E-11,2.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221382.544,,,seconds,1.11E-10,2.88E-11,2.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221469.698,,,seconds,1.11E-10,2.51E-11,2.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221545.646,,,seconds,1.65E-10,3.69E-11,3.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221618.234,,,seconds,1.66E-10,3.87E-11,3.87E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221680.916,,,seconds,1.24E-10,2.82E-11,2.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221773.8,,,seconds,1.09E-10,2.53E-11,2.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221855.551,,,seconds,1.05E-10,2.60E-11,2.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
221947.32,,,seconds,1.31E-10,2.99E-11,2.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
222028.114,,,seconds,1.22E-10,2.93E-11,2.93E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
222118.139,,,seconds,1.15E-10,2.76E-11,2.76E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
222198.494,,,seconds,1.31E-10,2.92E-11,2.92E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
222275.266,,,seconds,1.45E-10,3.34E-11,3.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
222368.404,,,seconds,1.22E-10,2.20E-11,2.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227069.836,,,seconds,1.62E-10,3.62E-11,3.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227128.256,,,seconds,1.17E-10,2.61E-11,2.61E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227193.918,,,seconds,1.75E-10,3.90E-11,3.90E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227237.856,,,seconds,2.00E-10,4.36E-11,4.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227283.585,,,seconds,1.62E-10,3.63E-11,3.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227338.996,,,seconds,1.17E-10,2.73E-11,2.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227402.432,,,seconds,1.29E-10,2.94E-11,2.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227461.103,,,seconds,1.48E-10,3.32E-11,3.32E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227517.96,,,seconds,1.77E-10,3.95E-11,3.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227567.151,,,seconds,1.40E-10,3.12E-11,3.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227613.173,,,seconds,1.84E-10,4.29E-11,4.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227664.34,,,seconds,2.01E-10,4.48E-11,4.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227708.039,,,seconds,1.79E-10,3.98E-11,3.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227758.598,,,seconds,1.61E-10,3.67E-11,3.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227831.433,,,seconds,7.21E-11,1.72E-11,1.72E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227918.439,,,seconds,1.30E-10,3.04E-11,3.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
227990.566,,,seconds,1.49E-10,2.80E-11,2.80E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243569.994,,,seconds,1.18E-10,2.64E-11,2.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243609.317,,,seconds,1.14E-10,2.49E-11,2.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243660.508,,,seconds,8.74E-11,2.10E-11,2.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243715.293,,,seconds,1.08E-10,2.41E-11,2.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243754.742,,,seconds,1.41E-10,3.08E-11,3.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243799.664,,,seconds,8.68E-11,1.98E-11,1.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243850.855,,,seconds,1.44E-10,3.14E-11,3.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243898.578,,,seconds,9.56E-11,2.29E-11,2.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
243957.625,,,seconds,1.13E-10,2.08E-11,2.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249007.638,,,seconds,9.55E-11,2.23E-11,2.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249055.688,,,seconds,9.29E-11,2.11E-11,2.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249108.261,,,seconds,1.06E-10,2.31E-11,2.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249149.427,,,seconds,1.53E-10,3.43E-11,3.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249198.964,,,seconds,8.04E-11,1.75E-11,1.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249244.83,,,seconds,1.74E-10,3.98E-11,3.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249279.556,,,seconds,1.04E-10,2.48E-11,2.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249326.694,,,seconds,9.64E-11,2.20E-11,2.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249382.231,,,seconds,1.10E-10,2.46E-11,2.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249422.587,,,seconds,1.02E-10,2.32E-11,2.32E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
249484.053,,,seconds,1.00E-10,2.04E-11,2.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
261642.312,,,seconds,1.57E-10,3.67E-11,3.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
261712.141,,,seconds,8.62E-11,2.01E-11,2.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
261807.974,,,seconds,9.38E-11,2.05E-11,2.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
261894.298,,,seconds,1.18E-10,2.41E-11,2.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278117.953,,,seconds,5.45E-11,1.24E-11,1.24E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278189.663,,,seconds,9.36E-11,2.18E-11,2.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278248.943,,,seconds,7.46E-11,1.73E-11,1.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278309.513,,,seconds,1.00E-10,2.28E-11,2.28E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278359.409,,,seconds,9.78E-11,2.28E-11,2.28E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278413.316,,,seconds,9.64E-11,2.16E-11,2.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278470.985,,,seconds,8.69E-11,1.94E-11,1.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278532.665,,,seconds,6.80E-11,1.62E-11,1.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278601.401,,,seconds,8.25E-11,1.95E-11,1.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278673.917,,,seconds,6.53E-11,1.39E-11,1.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278739.268,,,seconds,8.86E-11,2.06E-11,2.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278801.748,,,seconds,6.77E-11,1.63E-11,1.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278871.78,,,seconds,1.07E-10,2.43E-11,2.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
278929.419,,,seconds,7.55E-11,1.55E-11,1.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
289938.927,,,seconds,7.65E-11,1.75E-11,1.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
290015.777,,,seconds,7.80E-11,1.82E-11,1.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
290084.603,,,seconds,8.42E-11,1.88E-11,1.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
290186.159,,,seconds,9.91E-11,1.67E-11,1.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300360.795,,,seconds,7.04E-11,1.57E-11,1.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300427.615,,,seconds,8.80E-11,2.05E-11,2.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300501.33,,,seconds,5.49E-11,1.23E-11,1.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300588.083,,,seconds,6.19E-11,1.48E-11,1.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300651.017,,,seconds,7.96E-11,1.78E-11,1.78E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300715.455,,,seconds,6.44E-11,1.58E-11,1.58E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300773.876,,,seconds,9.64E-11,2.21E-11,2.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300832.846,,,seconds,8.93E-11,1.99E-11,1.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300895.29,,,seconds,6.58E-11,1.64E-11,1.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
300966.563,,,seconds,7.01E-11,1.57E-11,1.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301035.389,,,seconds,7.14E-11,1.67E-11,1.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301086.682,,,seconds,1.02E-10,2.28E-11,2.28E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301136.309,,,seconds,1.02E-10,2.34E-11,2.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301199.995,,,seconds,6.20E-11,1.56E-11,1.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301281.357,,,seconds,5.50E-11,1.26E-11,1.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301356.327,,,seconds,8.22E-11,1.84E-11,1.84E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301429.164,,,seconds,5.80E-11,1.39E-11,1.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301488.588,,,seconds,9.63E-11,2.20E-11,2.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301532.842,,,seconds,1.32E-10,3.17E-11,3.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301580.983,,,seconds,7.62E-11,1.82E-11,1.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301661.342,,,seconds,5.25E-11,1.23E-11,1.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301737.189,,,seconds,6.71E-11,1.54E-11,1.54E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301811.775,,,seconds,5.96E-11,1.33E-11,1.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301896.279,,,seconds,6.09E-11,1.53E-11,1.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
301972.483,,,seconds,6.66E-11,1.52E-11,1.52E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306121.027,,,seconds,7.55E-11,1.77E-11,1.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306183.961,,,seconds,7.00E-11,1.56E-11,1.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306242.256,,,seconds,1.14E-10,2.60E-11,2.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306284.558,,,seconds,1.05E-10,2.40E-11,2.40E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306345.558,,,seconds,9.05E-11,2.07E-11,2.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306388.433,,,seconds,9.58E-11,2.14E-11,2.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306435.445,,,seconds,1.16E-10,2.59E-11,2.59E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306493.614,,,seconds,6.43E-11,1.51E-11,1.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306556.172,,,seconds,5.98E-11,1.37E-11,1.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306628.133,,,seconds,1.04E-10,2.43E-11,2.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306683.795,,,seconds,7.07E-11,1.62E-11,1.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306758.639,,,seconds,7.31E-11,1.67E-11,1.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306814.677,,,seconds,9.08E-11,2.08E-11,2.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306876.232,,,seconds,6.50E-11,1.52E-11,1.52E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
306947.69,,,seconds,6.97E-11,1.63E-11,1.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307016.576,,,seconds,6.16E-11,1.41E-11,1.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307103.645,,,seconds,5.77E-11,1.35E-11,1.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307179.868,,,seconds,4.80E-11,1.15E-11,1.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307267.75,,,seconds,5.63E-11,1.32E-11,1.32E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307344.224,,,seconds,9.39E-11,2.20E-11,2.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307403.772,,,seconds,7.37E-11,1.69E-11,1.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307472.222,,,seconds,5.41E-11,1.24E-11,1.24E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307539.92,,,seconds,9.54E-11,2.29E-11,2.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307591.822,,,seconds,9.77E-11,2.19E-11,2.19E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307654.869,,,seconds,8.18E-11,1.78E-11,1.78E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
307723.492,,,seconds,7.40E-11,1.49E-11,1.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312490.503,,,seconds,5.96E-11,1.41E-11,1.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312572.264,,,seconds,5.08E-11,1.22E-11,1.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312663.28,,,seconds,5.32E-11,1.24E-11,1.24E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312721.701,,,seconds,1.49E-10,3.33E-11,3.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312777.841,,,seconds,6.44E-11,1.44E-11,1.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312840.423,,,seconds,1.07E-10,2.44E-11,2.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312889.817,,,seconds,1.01E-10,2.32E-11,2.32E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312935.922,,,seconds,1.04E-10,2.36E-11,2.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
312984.092,,,seconds,9.05E-11,2.07E-11,2.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
313051.038,,,seconds,6.90E-11,1.61E-11,1.61E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
313138.292,,,seconds,4.85E-11,1.25E-11,1.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
313215.894,,,seconds,6.51E-11,1.52E-11,1.52E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
313291.866,,,seconds,5.21E-11,1.22E-11,1.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
313376.363,,,seconds,6.53E-11,1.49E-11,1.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
313466.954,,,seconds,6.05E-11,1.12E-11,1.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386306.083,,,seconds,6.82E-11,1.63E-11,1.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386401.986,,,seconds,3.54E-11,8.91E-12,8.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386512.309,,,seconds,5.39E-11,1.23E-11,1.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386572.36,,,seconds,9.65E-11,2.10E-11,2.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386631.407,,,seconds,6.15E-11,1.41E-11,1.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386704.621,,,seconds,7.41E-11,1.69E-11,1.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386767.68,,,seconds,7.32E-11,1.68E-11,1.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386848.665,,,seconds,4.04E-11,9.23E-12,9.23E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
386938.428,,,seconds,6.76E-11,1.58E-11,1.58E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387003.117,,,seconds,7.04E-11,1.73E-11,1.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387088.366,,,seconds,4.69E-11,1.10E-11,1.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387184.396,,,seconds,4.99E-11,1.20E-11,1.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387256.608,,,seconds,1.04E-10,2.38E-11,2.38E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387344.238,,,seconds,4.31E-11,1.01E-11,1.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387425.099,,,seconds,4.96E-11,1.16E-11,1.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
